,Name,PriceCurrency,TenforeId,LegalName,ClosePrice,StarRatingM255,SustainabilityRank,QuantitativeRating,CategoryName,Yield_M12,GBRReturnD1,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,GBRReturnM120,MaxFrontEndLoad,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,MaximumExitCostAcquired,FeeLevel,ManagerTenure,MaxDeferredLoad,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,InvestorTypeRetail,InvestorTypeProfessional,InvestorTypeEligibleCounterparty,ExpertiseBasic,ExpertiseAdvanced,ExpertiseInformed,ReturnProfilePreservation,ReturnProfileGrowth,ReturnProfileIncome,ReturnProfileHedging,ReturnProfileOther,TrackRecordExtension
F000000L24,Schroder ISF Glb Div Mxmsr A Acc SGD,SGD,52.8.LU0321505439,Schroder International Selection Fund Global Dividend Maximiser A Accumulation SGD,12.6248,2,3,2.0,Global Equity Income,0.0,0.02,0.89,2.57,6.85,20.17,19.85,30.67,2.77,6.46,6.35,5.0,1.87,0.0,0.32,,aboveAvg,7.58,,1252836396.0,1,15058.56854,4,-7.39,1.26,83.39,17.43,0.11,1,1,1,1,1,1,2,1,1,3.0,2.0,False
F00000OB15,LF Canlife Global Equity Income B Acc,GBX,52.8.GB00B7DZBD09,LF Canlife Global Equity Income Fund B Accumulation,226.15,3,3,,Global Equity Income,3.3203300000000002,0.12,0.98,1.72,5.33,4.5,6.02,12.69,5.88,9.19,,4.75,1.18,0.0,0.16,,,7.67,,28496485.0,2,57144.850920000004,3,-1.51,1.06,92.62,13.41,0.46,1,1,1,1,1,1,2,1,1,3.0,2.0,False
F00000NN1P,Fidelity Global Dividend A ACC,GBX,52.8.GB00B7FQHJ97,Fidelity Global Dividend Fund A ACC,281.6,4,5,3.0,Global Equity Income,2.66725,-0.11,0.68,1.73,4.76,3.61,4.45,11.57,9.89,10.48,,0.0,1.68,0.0,0.1,,,9.42,,2292157700.0,1,55997.74207000001,1,3.4,0.88,91.15,11.31,0.85,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000W42B,Fidelity Global Dividend A-Acc-EUR,EUR,52.8.LU1261431768,Fidelity Funds - Global Dividend Fund A-Acc-EUR,14.48,4,5,3.0,Global Equity Income,0.0,0.49,0.7,2.04,4.62,10.87,9.7,17.92,10.61,8.23,,5.25,1.9,0.0,0.22,,,9.42,,7625601325.0,1,56252.38186,1,3.23,0.84,93.14,10.89,0.84,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000MU3M,Cullen Glb Hi Div Val Eq A2 USD Retl Acc,USD,52.8.IE00B4W7G207,Cullen Global High Dividend Value Equity Fund Class A2 USD Retail Accumulating,19.53,2,2,,Global Equity Income,0.0,0.15,0.51,0.41,8.02,13.94,12.96,24.39,6.25,7.18,,5.0,1.75,,0.77,,,10.67,,4467773.0,1,48077.17969,2,-2.92,1.02,93.12,13.56,0.34,1,1,1,1,1,1,3,1,1,2.0,2.0,False
F00000LWJO,Cullen Glb Hi Div Val Eq I2 USD Ins Acc,USD,52.8.IE00B4YB5G71,Cullen Global High Dividend Value Equity Fund Class I2 USD Institutional Accumulating,21.02,3,2,,Global Equity Income,0.0,0.19,0.53,0.48,8.24,14.43,13.32,25.34,7.04,7.96,7.08,5.0,1.0,,0.77,,,10.67,,4467773.0,1,48077.17969,3,-2.18,1.02,93.06,13.56,0.39,1,1,1,1,1,1,3,1,1,2.0,2.0,False
F00000PLVS,Legg Mason IF CB Glbl Eq Inc X Acc,GBP,52.8.GB00B82FVZ02,Legg Mason IF ClearBridge Global Equity Income Fund Class X Accumulation,1.93,2,1,,Global Equity Income,2.7318599999999997,-0.16,-0.21,2.71,6.45,14.68,14.61,29.01,3.16,8.58,,0.0,1.0,0.0,0.26,,,13.08,,16131485.0,1,14737.024130000002,5,-6.17,1.38,87.31,19.06,0.22,1,1,1,1,1,1,2,1,1,2.0,2.0,False
F0000108X4,Jupiter Global Value Equity Instl Acc,GBX,52.8.GB00BF5DS374,Jupiter Global Value Equity Fund Institutional Acc,62.31,2,2,3.0,Global Flex-Cap Equity,0.90081,-0.19,0.94,0.56,10.05,19.48,19.39,29.57,4.27,,,,0.93,0.0,0.14,0.0,low,3.25,,286222765.0,4,5395.8989,3,-7.52,1.1,85.1,16.94,0.29,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000ZMH5,Baillie Gifford UK and Worldwide Eq B,GBX,52.8.GB00BZ3G2B42,Baillie Gifford UK and Worldwide Equity Fund B,158.8,4,2,5.0,Global Flex-Cap Equity,0.91371,0.32,0.38,0.19,6.72,9.82,6.79,30.59,12.11,,,0.0,0.47,0.0,0.1,0.0,low,3.75,,572032000.0,3,14253.42916,4,-0.98,1.19,94.29,17.41,0.72,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000ZX12,Jupiter Global Value D EUR Acc,EUR,52.8.LU0946220778,Jupiter Global Value Class D EUR Acc,12.65,2,2,2.0,Global Flex-Cap Equity,0.0,-0.47,1.12,1.28,10.48,26.5,25.5,34.57,4.52,,,5.0,0.95,0.0,0.1,0.0,low,4.67,,352365108.0,4,5130.97974,3,-8.32,1.13,86.26,17.52,0.26,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000V18M,Jupiter Global Value D USD Acc,USD,52.8.LU0946220851,Jupiter Global Value Class D USD Acc,12.13,3,2,2.0,Global Flex-Cap Equity,0.0,-0.25,0.75,2.19,13.36,27.28,24.54,45.44,5.81,11.23,8.39,5.0,0.95,0.0,0.1,0.0,,4.67,0.0,352365107.0,4,5130.97974,3,-8.47,1.12,87.23,17.37,0.25,1,1,1,1,1,1,3,1,3,3.0,2.0,True
F00000X3QF,Schroder Global Recovery L Acc GBP,GBP,52.8.GB00BYRJXP30,Schroder Global Recovery Fund L Accumulation GBP,0.905,2,2,3.0,Global Flex-Cap Equity,1.1478,-0.3,0.5,3.49,7.33,19.68,19.9,40.9,6.05,11.43,,0.0,0.87,0.0,0.67,,,5.67,,1031532855.0,1,8727.01012,4,-7.14,1.3,79.89,21.78,0.36,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000VRLZ,SKAGEN Focus A,NOK,52.8.NO0010735129,SKAGEN Focus A,172.424,3,1,,Global Flex-Cap Equity,0.0,0.11,-0.88,-0.23,7.48,15.5,14.95,45.92,11.01,12.8,,1.0,1.6,0.12,0.18,,,6.08,,148380499.0,4,2204.54288,5,-7.43,1.49,94.42,23.3,0.43,1,1,1,1,1,1,3,1,3,2.0,2.0,False
F0GBR04OZL,SKAGEN Vekst A,NOK,52.8.NO0008000445,SKAGEN Vekst A,3412.5306,3,1,,Global Flex-Cap Equity,0.0,0.21,0.21,3.71,8.74,16.82,16.18,37.31,12.59,12.94,9.54,2.0,1.0,0.17,0.07,,,7.17,,709508870.0,1,21386.90751,4,-4.12,1.21,92.63,18.15,0.54,1,1,1,1,1,1,3,1,3,2.0,2.0,False
F00000QJ1W,Schroder ISF Glbl Rcvy A Acc USD,USD,52.8.LU0956908155,Schroder International Selection Fund Global Recovery A Accumulation USD,166.1886,2,2,2.0,Global Flex-Cap Equity,0.0,-0.5,0.1,4.08,8.37,26.72,23.54,56.55,6.71,10.06,,5.0,1.85,0.0,0.58,,,7.67,,539387782.0,1,8852.83685,4,-8.21,1.25,79.76,20.96,0.29,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000QLHW,Brook Developed Markets R GBP Inc,GBP,52.8.IE00BB0RGX25,Brook Developed Markets Fund R GBP Inc,270.02,3,1,2.0,Global Flex-Cap Equity,0.0,-0.07,0.66,2.74,7.31,12.3,12.74,53.39,17.08,17.7,,5.0,1.53,0.0,-0.02,0.5,avg,8.0,,130130440.0,4,5223.125120000001,5,1.18,1.52,75.11,27.88,0.68,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F00000Q5MF,Brook Developed Markets I EUR Acc,EUR,52.8.IE00BB0RGR64,Brook Developed Markets Fund I EUR Acc,300.64,4,1,2.0,Global Flex-Cap Equity,0.0,0.13,0.77,3.77,7.71,18.11,17.72,60.85,18.15,16.0,,5.0,1.03,0.0,-0.02,0.5,,8.0,,130130441.0,4,5223.125120000001,5,1.46,1.53,75.24,27.9,0.69,1,1,1,1,1,1,2,1,2,2.0,2.0,True
F00000Q7VA,Kennox Strategic Value A Acc,GBX,52.8.GB00B9B3CY80,Kennox Strategic Value Fund A Acc,146.2,1,2,2.0,Global Flex-Cap Equity,2.16036,-0.14,0.14,-0.41,5.18,8.46,9.92,7.18,-0.61,4.03,,5.0,0.97,0.0,0.06,0.0,,12.17,,81807924.0,4,6828.60724,1,-9.72,0.83,85.2,11.96,-0.05,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000MJSA,Odey Allegra International A GBP Inc,GBP,52.8.IE00B4XHY031,Odey Investment Funds plc - Odey Allegra International Fund A GBP Inc,193.99,2,1,2.0,Global Flex-Cap Equity,0.0,0.89,1.86,2.31,10.81,21.59,21.18,21.01,4.41,8.57,7.05,2.0,1.27,0.0,0.11,0.5,belowAvg,14.25,,18581822.0,4,4595.8312399999995,2,-5.14,0.82,64.1,14.73,0.26,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F00000LWU4,Odey Allegra International D GBP Inc,GBP,52.8.IE00B1TQX731,Odey Investment Funds plc - Odey Allegra International Fund D GBP Inc,268.56,3,1,2.0,Global Flex-Cap Equity,0.0,0.9,1.87,2.34,10.9,21.77,21.33,21.59,4.78,8.94,7.3,2.0,0.97,0.0,0.11,0.5,,14.25,,18581822.0,4,4595.8312399999995,2,-4.81,0.83,64.3,14.75,0.29,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F0GBR04NSQ,JPM Multi-Manager Growth A Net Acc,GBP,52.8.GB0030876352,JPM Multi-Manager Growth Fund A - Net Accumulation,14.27,4,2,3.0,Global Flex-Cap Equity,0.72023,0.07,-0.28,-0.07,7.78,7.86,5.0,28.33,11.26,14.36,9.67,0.0,2.61,,0.24,,belowAvg,14.83,,419638115.0,3,18171.46324,3,-0.24,1.03,91.09,14.61,0.77,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000NUE3,LTIF Classic GBP,GBP,52.8.LU0750886714,Long Term Investment Fund Classic GBP,435.71,1,1,,Global Flex-Cap Equity,0.0,-0.49,0.08,0.55,7.25,17.32,19.34,38.51,4.49,10.01,,0.0,2.24,0.0,0.27,,,19.42,,73396983.0,1,13398.69672,5,-12.14,1.66,91.68,27.17,0.27,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F000002IS7,LTIF Classic CHF,CHF,52.8.LU0301246772,Long Term Investment Fund Classic CHF,552.09,2,1,,Global Flex-Cap Equity,0.0,-0.36,-0.64,0.16,4.95,26.26,25.15,45.52,3.07,8.15,6.57,0.0,2.28,0.0,0.27,,,19.42,,73396983.0,1,13398.69672,5,-12.08,1.65,91.58,27.1,0.27,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000SJXW,DNB Fund - Future Waves Ins A EUR,EUR,52.8.LU1047850000,DNB Fund - Future Waves Institutional A EUR,251.2381,5,2,,Global Large-Cap Blend Equity,0.0,-0.31,1.12,2.89,4.24,19.58,12.83,49.44,18.86,17.02,,0.0,0.78,0.0,0.92,,,0.75,,42352181.0,5,7690.6646900000005,5,3.86,1.19,92.01,18.27,0.96,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F0GBR05YZP,Lazard Managed Equity A Acc,GBX,52.8.GB0032009606,Lazard Managed Equity Fund A Acc,445.00800000000004,3,4,2.0,Global Large-Cap Blend Equity,0.86644,0.0,0.0,-0.29,8.69,11.01,10.2,21.08,7.29,11.26,10.08,0.0,1.08,0.0,0.29,0.0,,4.0,,82450416.0,2,31398.866639999997,4,-4.29,1.07,95.36,15.52,0.51,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F000003YAQ,BNY Mellon 50/50 Global Eq Expt 1 Acc,GBP,52.8.GB00B01XJ447,BNY Mellon 50/50 Global Equity Fund Exempt 1 Accumulation,4.4586,2,4,2.0,Global Large-Cap Blend Equity,1.21144,-0.14,0.11,0.03,6.82,9.31,9.19,21.3,9.16,10.29,8.55,0.0,0.58,0.0,0.08,,,5.25,,116376269.0,2,38961.10586,5,-3.45,1.15,94.78,17.07,0.57,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000X14V,Royal London GMAP Dyn M GBP Acc,GBX,52.8.GB00BD8RSL07,Royal London GMAP Dynamic Fund M GBP Acc,167.6,2,2,3.0,Global Large-Cap Blend Equity,1.40024,0.12,0.06,-0.06,7.16,9.54,8.83,17.86,6.49,10.27,,0.0,0.6,0.0,0.12,0.0,belowAvg,5.25,,65887320.0,2,49013.76773,4,-5.35,1.06,96.22,15.01,0.45,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000V1V4,MS INVF International Equity (ex US) I,USD,52.8.LU1121076738,Morgan Stanley Investment Funds - International Equity (ex US) Fund I,37.26,2,3,,Global Large-Cap Blend Equity,0.0,0.13,0.54,3.27,8.92,13.25,9.72,30.46,8.11,9.59,,3.0,0.94,0.0,0.17,,,6.58,,70873426.0,2,37821.282960000004,3,-4.6,0.97,89.27,14.88,0.43,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000TQLQ,TM UBS (UK) - Global Equity C Acc,GBX,52.8.GB00B88BNZ67,TM UBS (UK) - Global Equity Fund C GBP Accumulation,223.7,2,3,2.0,Global Large-Cap Blend Equity,0.51923,0.22,0.77,0.68,6.78,8.64,7.65,19.69,6.33,10.45,,5.25,1.6,0.0,0.02,0.0,aboveAvg,8.75,,,2,30444.598489999997,4,-5.71,1.1,96.07,16.01,0.43,1,1,1,1,1,1,2,1,2,3.0,2.0,False
F0GBR06L03,Thesis KES Equity Fund Equity Acc,GBX,52.8.GB0004438544,Thesis KES Equity Fund Equity Acc,233.1,1,3,2.0,Global Large-Cap Blend Equity,0.0,0.04,0.04,-0.21,7.07,6.78,7.02,11.53,3.57,6.78,2.44,7.5,1.13,0.0,0.5,0.0,,9.08,,17640210.0,2,71003.41011,4,-7.26,1.0,92.85,14.55,0.28,1,1,1,1,1,1,2,1,2,3.0,2.0,False
F000002DGO,MI Charles Stanley UK \u0026 Intl Gr A Acc,GBX,52.8.GB00B3F2K236,MI Charles Stanley UK \u0026 International Growth Fund A Acc,301.241,2,3,2.0,Global Large-Cap Blend Equity,1.13133,0.17,0.32,0.16,7.62,8.58,8.74,15.19,5.01,8.34,7.79,0.0,1.47,0.0,0.01,,avg,12.5,,110712147.0,2,32709.0545,4,-6.66,1.07,95.33,15.61,0.36,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000ONYS,BlackRock Global Equity D GBP Acc,GBX,52.8.GB00B8BTNJ16,BlackRock Non-UCITS Retail Funds (2) - BlackRock Global Equity Fund D GBP Acc,331.6,2,2,,Global Large-Cap Blend Equity,1.9672599999999998,0.06,0.45,0.0,7.87,10.24,9.91,18.3,7.25,11.21,,0.0,0.22,,0.09,,,15.83,,503332140.0,2,43052.799269999996,4,-4.67,1.07,95.82,15.41,0.49,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F0GBR06IQR,BlackRock Global Equity I GBP Acc,GBX,52.8.GB00B08HDB43,BlackRock Non-UCITS Retail Funds (2) - BlackRock Global Equity Fund I GBP Acc,332.2,3,2,,Global Large-Cap Blend Equity,1.9670400000000001,0.09,0.45,0.0,7.89,10.26,9.93,18.3,7.25,11.22,9.63,5.0,0.22,,0.09,,,15.83,,503332140.0,2,43052.799269999996,4,-4.65,1.07,95.77,15.41,0.49,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F0GBR04H8N,LF Adam Worldwide Acc,GBX,52.8.GB0008491283,LF Adam Worldwide Fund Accumulation,1227.25,2,2,2.0,Global Large-Cap Blend Equity,1.0806200000000001,0.1,0.24,0.67,7.3,10.36,8.88,15.07,5.19,9.55,8.07,0.0,1.62,0.0,0.1,0.0,aboveAvg,17.83,,16742558.0,2,16390.55585,3,-6.01,1.02,93.78,14.68,0.37,1,1,1,1,1,1,2,1,3,2.0,2.0,False
F00000V667,Macquarie Valueinvest LUX Global B,EUR,52.8.LU1140592186,Macquarie Valueinvest LUX Global B,401.68,2,3,3.0,Global Large-Cap Blend Equity,0.0,0.11,0.92,1.83,6.21,11.44,11.48,14.44,9.5,7.73,,5.0,0.93,0.0,0.11,,,19.5,,518603329.0,1,29837.40862,1,1.32,0.62,80.0,10.37,0.77,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F0GBR04VE4,Macquarie Valueinvest LUX Global A Cap,EUR,52.8.LU0135991064,Macquarie Valueinvest LUX Global A Cap,379.0,3,3,3.0,Global Large-Cap Blend Equity,0.0,0.11,0.93,1.77,5.97,11.0,11.06,13.46,8.57,6.79,10.05,5.0,1.8,0.0,0.11,,,19.5,,518603329.0,1,29837.40862,1,0.45,0.62,80.19,10.35,0.69,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F0000100NM,Lindsell Train Global Equity E EUR Acc,EUR,52.8.IE00BF2VFW20,Lindsell Train Global Funds plc - Lindsell Train Global Equity Fund E EUR Acc,1.5472,2,5,,Global Large-Cap Growth Equity,0.0,0.29,1.26,2.58,6.4,10.97,7.26,16.45,11.57,,,0.0,0.65,0.0,0.04,,low,10.25,,8869079180.0,3,37094.61675,1,-1.63,0.78,82.14,12.91,0.8,1,1,1,1,1,1,2,1,3,2.0,2.0,False
F00000U3N9,Lindsell Train Global Equity C USD Acc,USD,52.8.IE00BK4Z4V95,Lindsell Train Global Funds plc - Lindsell Train Global Equity Fund C USD Acc,2.5617,3,5,,Global Large-Cap Growth Equity,0.0,0.89,0.9,3.49,9.19,11.61,6.43,25.84,12.96,16.75,,0.0,0.65,0.0,0.04,,low,10.25,,8869079180.0,3,37094.61675,2,-1.7,0.77,82.52,12.92,0.78,1,1,1,1,1,1,2,1,3,2.0,2.0,False
F00000W14P,VAM International Opportunities A USD,USD,52.8.LU1235257521,VAM Funds (Lux) - International Opportunities Fund A USD Acc,168.52,3,4,,Global Small/Mid-Cap Equity,0.0,-0.02,0.8,1.04,10.66,16.63,11.84,46.96,10.29,11.73,,5.0,2.5,2.07,0.41,,,5.92,,13198771.0,6,2623.30317,1,-0.54,0.89,93.83,16.41,0.51,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000PWXI,Fidelity Italy A-Acc-EUR,EUR,52.8.LU0922333322,Fidelity Funds - Italy Fund A-Acc-EUR,18.07,2,2,3.0,Italy Equity,0.0,0.67,1.23,7.56,9.71,25.66,23.09,46.91,6.4,8.01,,5.25,1.93,0.0,0.58,,,3.25,,257605797.0,5,7240.95825,2,-1.06,0.93,96.08,21.0,0.34,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F000000KDB,Fidelity Italy Y-Acc-EUR,EUR,52.8.LU0318940342,Fidelity Funds - Italy Fund Y-Acc-EUR,13.09,3,2,4.0,Italy Equity,0.0,0.61,1.16,7.65,9.91,26.23,23.49,48.08,7.29,8.92,7.4,0.0,1.08,0.0,0.58,,,3.25,,257605797.0,5,7240.95825,3,-0.22,0.93,96.0,21.01,0.38,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F0GBR04ACG,Schroder ISF Italian Equity A Acc EUR,EUR,52.8.LU0106238719,Schroder International Selection Fund Italian Equity A Accumulation EUR,44.5049,3,2,,Italy Equity,0.0,0.25,0.4,8.2,10.38,22.44,17.88,47.41,7.16,9.35,7.11,5.0,1.6,0.0,0.31,,,6.33,,157891272.0,2,9769.67196,3,-0.6,0.96,95.75,21.72,0.36,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F0GBR04ACS,Schroder ISF Italian Equity C Acc EUR,EUR,52.8.LU0106239527,Schroder International Selection Fund Italian Equity C Accumulation EUR,54.7058,4,2,,Italy Equity,0.0,0.25,0.41,8.25,10.54,22.78,18.18,48.23,7.75,9.95,7.74,1.0,1.05,0.0,0.31,,,6.33,,157891272.0,2,9769.67196,3,-0.05,0.96,95.75,21.73,0.39,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F0GBR052JL,Schroder ISF Italian Equity I Acc EUR,EUR,52.8.LU0134339687,Schroder International Selection Fund Italian Equity I Accumulation EUR,66.2752,5,2,,Italy Equity,0.0,0.26,0.43,8.34,10.82,23.4,18.71,49.74,8.85,11.07,8.83,0.0,0.03,0.0,0.31,,,6.33,,157891272.0,2,9769.67196,3,0.96,0.96,95.75,21.74,0.44,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F0GBR04B7V,AXAWF Fram Italy A Cap EUR,EUR,52.8.LU0087656699,AXA World Funds - Framlington Italy A Capitalisation EUR,248.27,3,4,2.0,Italy Equity,0.0,0.53,0.71,6.29,7.05,17.62,13.66,38.27,4.63,8.56,6.29,5.5,1.79,0.0,0.07,,,14.67,,306617246.0,5,7764.26898,3,-2.27,0.92,93.14,21.2,0.27,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000ZI3T,Kairos Intl SICAV Pegasus UCITS C,EUR,52.8.LU1615667307,Kairos International SICAV - Pegasus UCITS C,99.45,1,3,,Long/Short Equity - Europe,0.0,-0.15,0.78,3.64,5.45,7.78,6.75,5.17,-2.12,,,0.0,1.66,0.0,1.19,,,0.67,,140247889.0,3,14579.94437,4,-7.9,0.8,77.91,13.59,-0.19,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000XLBX,Kairos Intl SICAV Pegasus UCITS Y,EUR,52.8.LU1420448547,Kairos International SICAV - Pegasus UCITS Y,126.25,2,3,,Long/Short Equity - Europe,0.0,-0.18,0.9,4.26,6.29,8.76,7.74,5.93,-1.31,,,0.0,2.01,0.0,1.19,,,0.67,,140247889.0,3,14579.94437,4,-7.17,0.81,77.37,13.97,-0.13,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000XQF3,Threadneedle (Lux) Pan Eurp Abs Alp AE,EUR,52.8.LU1469428814,Threadneedle (Lux) - Pan European Absolute Alpha Class AE (EUR Accumulation Shares),12.1049,5,5,,Long/Short Equity - Europe,0.0,-0.4,-1.54,-0.44,1.34,5.49,2.33,6.76,6.05,,,5.0,1.84,0.0,1.74,,,4.75,,149458032.0,3,23971.9171,3,7.34,-0.02,0.16,9.49,0.61,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F0GBR04F1Q,GAM Star (Lux) - European Alpha C,EUR,52.8.LU0028583804,GAM Star (Lux) - European Alpha C,274.13,2,5,,Long/Short Equity - Europe,0.0,-0.11,-0.81,0.34,1.7,0.4,-1.78,3.84,-2.27,-1.42,2.38,3.0,2.1,0.0,1.03,,,4.92,,92379493.24,2,9914.42851,2,-2.15,0.1,7.43,8.47,-0.32,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000X3G0,Legg Mason MC Eurp AbsAlp A PF EUR Acc,EUR,52.8.IE00BYN5TY60,Legg Mason Martin Currie European Absolute Alpha Fund Class A (PF) Euro Accumulating,97.69,2,5,,Long/Short Equity - Europe,0.0,-0.03,-0.07,1.69,5.39,4.54,2.41,6.81,-4.02,-0.8,,5.0,2.57,0.0,-0.07,,,5.25,,15578044.0,3,12849.06857,3,-6.4,0.36,40.63,9.86,-0.48,1,1,1,1,1,1,3,1,3,2.0,2.0,False
F00000Y4H0,Brook European Focus Abs Ret I EUR Acc,EUR,52.8.IE00BZ1J0335,Brook European Focus Absolute Return Fund I EUR Acc,111.5066,3,3,,Long/Short Equity - Europe,0.0,0.26,-0.57,0.39,3.17,10.95,13.26,26.25,7.02,3.1,,5.0,1.91,0.0,0.58,,,5.42,,55230142.0,1,17398.76327,4,5.58,0.21,5.89,15.63,0.39,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F00000QP5S,Carmignac Pf L-S Eurp Eqs F EUR Acc,EUR,52.8.LU0992627298,Carmignac Portfolio Long-Short European Equities F EUR Acc,143.62,4,4,,Long/Short Equity - Europe,0.0,0.16,0.64,1.03,3.25,6.96,4.37,12.14,4.67,8.43,4.79,4.0,1.15,1.9,0.27,,,6.25,,397660447.0,3,12796.97204,3,3.84,0.15,9.62,9.37,0.39,1,1,1,3,1,1,3,1,3,3.0,2.0,True
F0GBR04F8W,Carmignac L-S Eurp Eqs A EUR Acc,EUR,52.8.FR0010149179,Carmignac Long-Short European Equities A EUR Acc,401.94,3,5,,Long/Short Equity - Europe,0.0,0.22,0.7,0.92,3.06,6.18,3.84,10.73,2.82,6.71,3.94,4.0,2.92,1.29,0.18,,,6.25,,290106001.0,3,17663.36985,3,2.0,0.15,10.72,9.25,0.21,1,1,1,3,1,1,3,1,3,3.0,2.0,False
F00000XIB1,Man GLG Eurp Mid-Cap Eq Alt DN EUR,EUR,52.8.IE00BWBSF561,Man GLG European Mid-Cap Equity Alternative Class DN EUR,101.67,2,3,,Long/Short Equity - Europe,0.0,-0.11,-0.83,-1.45,-0.59,0.19,0.79,-0.24,-2.54,,,0.0,2.12,0.0,0.47,,,6.25,,147202400.0,1,18927.73138,1,-2.95,0.15,38.49,6.55,-0.47,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F00000VXJ4,Man GLG Eurp Mid-Cap Eq Alt IN € Acc,EUR,52.8.IE00BWBSFJ00,Man GLG European Mid-Cap Equity Alternative Class IN EUR,109.6,3,3,,Long/Short Equity - Europe,0.0,-0.1,-0.83,-1.4,-0.41,0.57,1.12,0.5,-1.82,0.54,,0.0,1.37,0.02,0.47,,,6.25,,147202400.0,1,18927.73138,2,-2.22,0.15,38.63,6.55,-0.36,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F00000X7KU,Liontrust GF EurpStratEq A3 Instl Acc €,EUR,52.8.IE00BYXV8M50,Liontrust GF European Strategic Equity Fund A3 Institutional Acc EUR,13.8199,4,3,,Long/Short Equity - Europe,0.0,-0.1,-2.14,-2.05,8.02,20.42,19.82,35.43,6.38,6.59,,5.0,1.25,0.0,0.87,,,7.17,,47706369.0,4,7785.432059999999,4,2.01,0.73,52.14,15.01,0.44,1,1,1,3,1,1,2,1,2,3.0,2.0,False
F00000M89N,Alken Absolute Return Europe K,EUR,52.8.LU0592995731,Alken Fund Absolute Return Europe K,90.53,1,3,,Long/Short Equity - Europe,0.0,-0.2,-0.53,0.42,3.94,8.12,7.88,2.41,-3.86,,,3.0,2.03,0.0,0.67,,,10.42,,127708626.2,5,6674.20618,3,-6.21,0.34,38.25,9.0,-0.53,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000LYE7,Alken Absolute Return Europe A,EUR,52.8.LU0572586591,Alken Fund - Absolute Return Europe Class A,124.14,2,3,,Long/Short Equity - Europe,0.0,-0.26,-0.7,0.36,3.87,7.85,7.67,1.78,-4.6,0.67,,3.0,2.77,0.0,0.67,,,10.42,,127708626.2,5,6674.20618,4,-7.02,0.34,37.64,9.1,-0.61,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000LYE8,Alken Absolute Return Europe H,EUR,52.8.LU0572586757,Alken Fund - Absolute Return Europe Class H,149.77,3,3,,Long/Short Equity - Europe,0.0,-0.25,-0.65,0.47,4.23,8.58,8.3,3.16,-3.3,1.98,3.82,3.0,1.42,0.0,0.67,,,10.42,,127708626.2,5,6674.20618,4,-5.68,0.34,37.64,9.11,-0.46,1,1,1,1,1,1,3,1,3,3.0,2.0,False
