SecId,Name,StarRatingM255,SustainabilityRank,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,MaxFrontEndLoad,OngoingCostActual,TransactionFeeActual,ManagerTenure,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,ReturnProfileIncome,ReturnProfileHedging,TrackRecordExtension,Cat_Flex-Cap,Cat_Income,Cat_Large-Cap,Cat_Mid_Small-Cap,Cat_Miscellaneous
F0GBR06DJP,BMO UK Mid-Cap 1 Acc,1,3,0.0,-0.72,-0.39,5.02,13.44,8.77,24.17,-1.27,4.6,5.0,2.09,0.28,3.08,27838776.0,5,2572.54395,4,-5.09,1.17,95.07,26.55,0.09,2,2,2.0,False,0,0,0,1,0
F00000MDAZ,TM CRUX UK Core Fund B Acc,5,3,1.39237,0.34,-0.68,5.45,12.62,12.04,13.69,3.7,7.71,0.0,0.78,0.27,5.42,73015301.0,2,12485.54011,2,1.74,0.95,92.71,15.98,0.27,2,1,2.0,False,0,0,1,0,0
F0GBR04RX1,Invesco European Equity UK Acc,2,3,0.83342,1.18,4.57,8.49,13.27,12.83,29.94,3.37,8.96,0.0,1.68,0.26,1.25,2313747073.0,1,26946.256080000006,5,-8.12,1.39,93.44,22.25,0.23,3,3,3.0,False,0,0,0,0,1
F00000OMM6,Lazard Global Lstd Infras Eq A Acc GBP,3,5,0.0,1.5,2.93,9.85,10.43,10.47,16.62,6.54,8.76,0.0,1.0,0.17,9.33,1501125122.0,1,11559.93011,4,1.85,0.86,86.36,13.97,0.44,3,3,3.0,False,0,0,0,0,1
F0GBR04F8U,Carmignac Euro-Entrepreneurs A EUR Acc,3,3,0.0,1.35,1.92,6.91,17.33,10.43,35.75,8.51,10.78,4.0,2.1,0.1,7.42,172010064.0,6,3591.1030100000007,5,-1.89,1.14,91.83,22.43,0.4,3,3,3.0,False,0,0,0,1,0
F000014XWZ,Artemis SmartGARP UK Eq C Acc GBP,3,1,2.53185,-0.12,0.81,12.54,25.11,22.74,36.09,5.25,9.1,0.0,1.31,0.76,10.92,304720381.0,1,12131.56598,4,3.29,1.39,90.28,23.66,0.3,3,3,3.0,True,1,0,0,0,0
F00000X14V,Royal London GMAP Dyn M GBP Acc,2,2,1.40024,0.06,-0.06,7.16,9.54,8.83,17.86,6.49,10.27,0.0,0.6,0.12,5.25,65887320.0,2,49013.76773,4,-5.35,1.06,96.22,15.01,0.45,2,3,3.0,False,0,0,1,0,0
F00000LNV7,UBS(LUX) ES Eurp Hi Div EUR CHF P-acc,3,3,0.0,-0.3,0.62,5.68,15.99,13.57,22.19,0.73,4.25,3.0,1.56,0.5,5.67,192080760.0,1,29809.24131,3,-2.82,0.98,97.25,15.67,0.16,3,1,3.0,False,0,1,0,0,0
F00000NDUO,Overstone Global Eq Inc Fd I Acc,3,2,2.06568,1.0,-0.68,10.47,19.11,18.09,28.57,7.95,11.53,0.0,0.87,0.12,5.08,116728844.0,1,18948.318730000006,5,-1.62,1.41,86.16,20.12,0.45,2,1,1.0,False,0,1,0,0,0
F00000Q7RF,AS SICAV I European Eq A Acc USD,4,5,0.0,2.89,5.13,7.24,11.5,6.54,28.8,12.26,13.11,5.0,1.69,0.28,5.75,401441871.0,3,31536.78496,2,-0.91,0.98,89.78,13.96,0.71,2,3,3.0,False,0,0,1,0,0
F000010A4Q,EdRF - Equity Euro Core A EUR,2,3,0.0,0.55,1.04,4.39,10.03,9.47,11.37,-0.43,4.73,3.0,2.35,0.26,3.17,151985256.0,2,23136.00489,4,-7.52,1.0,95.81,18.77,0.0,3,3,2.0,True,1,0,0,0,0
F0GBR04APW,BGF United Kingdom A2,5,4,0.0,0.23,0.04,8.37,9.07,7.64,17.82,5.03,9.35,5.2632,1.83,0.7,7.67,406117378.0,3,17200.80421,3,3.31,0.83,68.74,16.23,0.34,3,1,3.0,False,0,0,1,0,0
F0GBR06CWO,Invesco Pan European Equity B EUR Acc,2,2,0.0,0.79,4.27,8.06,22.46,18.55,33.86,0.62,4.72,0.0,2.51,0.24,17.92,1021952145.0,1,24518.09896,4,-1.68,1.06,96.8,20.42,0.06,3,3,3.0,False,0,0,1,0,0
F00000JUYT,AB Eurozone Eq Ptf I EUR Acc,3,3,0.0,0.21,4.59,7.98,17.66,13.99,35.81,4.26,9.77,1.5,1.03,0.13,9.42,732265678.0,1,15591.3456,5,-2.76,1.1,96.1,20.26,0.27,3,3,3.0,False,0,0,1,0,0
F00000RW5K,Seeyond Europe MinVol I/A EUR,4,4,0.0,1.3,2.48,9.48,12.58,11.38,14.56,4.9,6.17,0.0,0.76,0.28,7.58,647247261.0,2,23147.78073,1,-0.96,0.74,85.94,12.34,0.31,3,3,3.0,True,0,0,1,0,0
F00000V2WT,MFS Meridian European Research C1 USD,3,3,0.0,0.74,3.66,7.22,12.61,9.01,30.66,7.93,9.43,0.0,2.67,0.23,15.42,2400257298.0,2,26839.64312,1,0.57,0.84,95.11,13.14,0.48,3,3,3.0,False,0,0,1,0,0
F00000VT25,Majedie Asset Management UK Income Z Acc,2,3,0.0,0.82,0.66,8.4,10.15,9.33,14.42,-1.94,3.88,0.0,0.65,0.53,0.08,3524291.0,1,14514.89326,3,-4.4,1.1,94.23,18.4,-0.07,2,2,2.0,True,0,1,0,0,0
F0GBR04SD6,BMO Responsible UK Income 1 Acc,4,4,3.12856,0.4,1.64,10.57,12.7,11.1,15.05,2.46,5.16,5.0,1.8,0.32,12.0,447061350.0,5,7025.58606,2,0.41,0.98,91.35,16.58,0.19,2,1,2.0,False,0,1,0,0,0
F00000WWWA,BNPP E MSCI Eurp exUK exCW Trk Privl Cap,4,3,0.0,1.18,3.3,10.08,17.73,15.86,28.14,10.52,11.49,3.0,0.25,0.01,5.33,19009149.0,2,41069.55078,2,0.48,1.0,99.95,15.43,0.62,3,3,3.0,True,0,0,0,0,1
F0GBR04FI9,MFM Bowland,4,2,0.45867,0.69,0.12,12.54,15.17,16.18,29.53,11.79,16.46,7.0,0.8,0.29,7.25,23884914.0,6,5114.553779999998,1,6.29,0.52,55.74,16.59,0.73,3,3,2.0,False,0,0,0,1,0
F0GBR05ZMI,Royal London UK FTSE4Good Tracker,3,3,2.04856,-0.08,-0.24,7.15,11.02,11.02,14.44,2.08,6.3,0.0,0.25,0.04,3.42,128611170.0,2,27360.78188,2,-0.11,0.98,96.48,16.22,0.16,2,3,3.0,False,0,0,1,0,0
F00000PBFB,Marlborough Multi Cap Income P Acc,3,4,3.35365,0.53,2.03,12.9,17.38,14.02,22.79,2.89,5.46,1.0,0.9,0.46,10.0,1176049414.0,8,1605.07952,4,1.05,1.15,85.65,20.06,0.21,3,3,2.0,True,0,1,0,0,0
F0GBR05KOA,JPM Euroland Equity C (acc) EUR,4,3,0.0,0.72,5.02,10.38,23.31,18.96,38.59,6.74,10.22,0.0,0.7,0.2,7.42,942474420.0,2,32051.1377,4,-0.87,1.08,97.81,19.82,0.36,3,3,3.0,False,0,0,1,0,0
F0GBR052I8,Schroder ISF European Lrg Cap I Acc EUR,4,2,0.0,0.63,6.12,7.85,17.86,14.19,31.64,7.46,9.01,0.0,0.06,0.52,6.42,421573883.0,2,22131.89148,4,-0.56,1.05,93.9,16.63,0.41,2,3,3.0,True,0,0,1,0,0
F000010P2T,Invesco UK Equity E EUR Acc,2,1,0.0,-0.08,1.64,8.99,24.05,22.12,32.73,-0.95,1.47,3.0,2.46,0.5,2.67,45091075.0,1,14340.99965,5,-3.62,1.25,89.59,21.35,-0.01,3,3,3.0,True,0,0,1,0,0
F00000LWU4,Odey Allegra International D GBP Inc,3,1,0.0,1.87,2.34,10.9,21.77,21.33,21.59,4.78,8.94,2.0,0.97,0.11,14.25,18581822.0,4,4595.83124,2,-4.81,0.83,64.3,14.75,0.29,2,2,2.0,False,1,0,0,0,0
F000010NXG,SUTL Cazenove Charity Equity Income AAcc,3,3,3.86771,0.08,0.86,9.62,13.98,12.39,22.78,0.84,5.59,0.0,0.52,0.15,1.25,62226395.0,1,10742.23312,3,-1.19,1.1,92.41,18.42,0.1,2,1,3.0,True,0,1,0,0,0
F0GBR06XPT,Barclays UK Equity Income A Acc GBP,3,2,2.99942,0.32,0.75,9.18,18.21,17.21,25.55,0.34,5.1,4.5,1.52,0.01,15.5,58615017.0,4,7528.1642200000015,3,-1.71,1.22,95.6,20.19,0.08,2,1,2.0,False,0,1,0,0,0
F00000OWQW,Nordea 1 - Nordic Equity BC EUR,4,3,0.0,1.33,6.36,10.49,27.07,22.29,51.39,16.24,13.36,5.0,1.24,0.13,7.33,238488293.0,3,14601.85615,3,-0.19,1.13,92.68,16.4,0.9,3,3,3.0,False,0,0,0,0,1
F0000009KK,Threadneedle (Lux) Pan Eurp SmCp Opps AE,5,3,0.0,-0.2,1.62,6.55,17.74,10.91,35.0,12.29,13.95,5.0,1.84,0.24,2.17,857153579.0,6,2338.88357,2,4.79,0.85,90.16,17.9,0.71,3,3,3.0,False,0,0,0,1,0
F0GBR04RW2,ASI UK High Income Equity I Acc,2,1,2.92259,0.46,0.35,7.27,16.44,15.5,18.72,-2.01,3.52,0.0,0.85,0.01,3.17,371004143.0,1,13717.04777,4,-3.89,1.26,93.4,21.13,-0.02,2,1,3.0,False,0,1,0,0,0
F00000ZPT3,Danske Invest Sverige SA,3,3,0.0,0.82,5.83,7.89,23.3,20.91,49.34,17.77,15.28,0.0,1.32,0.06,3.58,560363424.0,3,12353.74862,4,1.23,1.01,90.89,18.32,0.92,3,2,3.0,True,0,0,0,0,1
F00000UDZ7,Vanguard FTSE UKAllShrIdxUnitTrInsPl£Acc,4,3,2.63837,-0.21,0.04,6.67,11.59,12.07,16.76,1.89,6.94,0.0,0.05,0.03,11.5,13498012147.0,2,22174.50207,2,-0.26,0.99,99.67,16.05,0.15,2,2,3.0,False,0,0,1,0,0
F0GBR052CJ,ASSII-(SLI) Europ Eq A Acc EUR,2,3,0.0,0.75,4.16,3.48,14.24,10.29,24.11,4.4,6.91,5.0,1.68,0.31,1.5,38879953.0,3,32188.14903,5,-9.16,1.22,88.04,16.43,0.27,2,3,3.0,False,0,0,1,0,0
F0GBR06IV3,Janus Henderson Instl UK Idx Opps I Acc,4,3,2.16325,0.04,0.14,8.18,12.68,12.25,17.27,2.61,7.29,0.0,0.33,0.06,1.08,818818087.0,2,21643.81349,3,0.39,1.05,96.82,17.3,0.19,3,3,3.0,False,0,0,1,0,0
F000001ATM,Fidelity European Smlr Coms Y-Acc-EUR,4,3,0.0,0.38,5.6,10.92,27.91,22.13,57.57,11.08,13.58,0.0,1.08,-0.34,1.42,1351816866.0,5,1761.1724,4,1.35,1.08,97.35,21.64,0.55,3,3,3.0,False,0,0,0,1,0
F0GBR04OC9,Halifax UK Growth C,2,3,1.7325400000000002,-0.43,-0.57,8.36,12.15,10.94,13.33,-1.01,4.79,0.0,0.28,0.53,12.92,3880654432.0,2,17900.74999,3,-3.08,1.04,96.24,17.08,-0.01,2,2,2.0,False,0,0,1,0,0
F0GBR05ZM5,PineBridge Europe Research Enhanced Eq L,3,2,0.0,0.65,4.49,9.94,18.54,14.72,39.75,6.29,8.46,6.0,1.53,1.08,9.33,42419769.0,2,31111.16128,3,-2.42,1.06,98.2,16.23,0.31,2,2,2.0,False,0,0,1,0,0
F00000V7UX,UniInstitutional Eurp Eq Concentrated,5,3,0.0,0.53,2.05,8.12,15.35,13.19,30.52,9.0,10.56,3.0,0.91,0.28,1.75,403483966.0,2,41850.46989,3,1.64,0.97,97.09,15.33,0.55,3,3,3.0,False,0,0,1,0,0
F00000R6QL,DNCA Euro Value Equity R/A EUR,1,2,0.0,0.78,3.27,9.6,17.2,17.12,32.24,4.04,4.71,4.0,2.25,0.08,7.58,37754918.0,2,12168.8363,5,-4.14,1.17,96.92,21.58,0.22,3,3,3.0,True,0,0,1,0,0
F0GBR04COP,HSBC European Growth Retail Acc,1,2,0.41462,0.86,4.61,10.55,15.38,14.99,29.7,5.83,8.28,0.0,1.55,0.16,5.42,154011978.0,1,24195.03282,5,-5.29,1.3,94.91,20.57,0.33,2,3,3.0,False,0,0,0,0,1
F00000WPQ9,Magallanes V.I. UCITS European Eq P EUR,4,1,0.0,-0.25,1.12,10.36,26.19,24.96,52.74,5.94,10.2,0.0,1.1,0.11,5.5,363904970.0,4,5419.59683,4,-2.89,1.31,88.56,21.33,0.31,3,3,3.0,False,1,0,0,0,0
F00000O8GB,FP Argonaut European Alpha I EUR Acc,2,1,0.6551100000000001,0.69,3.81,6.99,16.05,11.34,22.34,3.99,3.38,0.0,0.81,1.19,8.92,40479818.0,5,6843.59728,3,-3.9,0.82,73.26,14.39,0.22,2,3,2.0,True,0,0,0,0,1
F0GBR058S1,Russell Inv UK Equity A,3,4,0.0,-0.09,-0.46,6.27,15.25,14.29,23.33,2.37,7.36,0.0,0.75,0.57,2.25,137783479.0,5,8699.82763,4,0.6,1.2,96.35,19.82,0.2,2,2,2.0,False,0,0,1,0,0
F00000PXEU,BNP Paribas Europe Eq I C,4,4,0.0,0.79,1.79,8.18,14.67,13.03,24.74,7.11,8.87,0.0,0.96,0.07,8.08,1218564211.0,2,46362.77912,2,0.45,0.92,95.81,14.62,0.47,3,3,3.0,True,0,0,1,0,0
F000010L79,M&G (Lux) Eurp Strat Val A EUR Acc,4,1,0.0,0.55,4.44,10.66,24.61,21.0,36.57,3.71,6.71,4.0,1.71,0.13,2.75,897393465.0,1,11213.64417,3,1.13,0.99,93.6,19.19,0.2,3,3,3.0,True,0,0,1,0,0
F0GBR04HUP,Schroder European Alpha Plus Acc,1,3,0.0,1.62,6.6,7.59,9.42,8.02,31.89,0.6,8.69,0.0,1.71,0.36,1.17,118754113.0,3,10196.3095,5,-10.04,1.3,92.39,20.95,0.1,2,3,3.0,False,0,0,0,0,1
F000002TD6,T. Rowe Price Eurp Smlr Cm Eq A EUR,4,3,0.0,0.65,4.16,3.38,19.84,11.36,46.03,9.03,13.49,5.0,1.77,0.29,5.42,187173428.0,6,2340.8286,2,1.26,0.89,85.17,19.33,0.5,3,3,3.0,False,0,0,0,1,0
F00000PNTP,Federated Hermes Eurp Alp Eq F GBP Acc,3,5,0.0,2.58,6.26,9.07,12.68,10.81,26.45,8.24,11.52,5.25,0.95,0.0,11.42,93247134.0,3,25492.19983,5,-6.17,1.32,90.35,17.61,0.49,2,2,2.0,True,0,0,1,0,0
F00000LYE8,Alken Absolute Return Europe H,3,3,0.0,-0.65,0.47,4.23,8.58,8.3,3.16,-3.3,1.98,3.0,1.42,0.67,10.42,127708626.2,5,6674.20618,4,-5.68,0.34,37.64,9.11,-0.46,3,3,3.0,False,0,0,0,0,1
F0GBR04N99,Templeton Glb Climate Change A (acc) EUR,3,2,0.0,0.23,1.8,5.42,14.32,8.12,45.72,11.57,10.92,5.75,1.84,0.18,3.25,745604566.0,2,13335.8094,4,-1.81,1.09,89.54,16.85,0.66,3,3,3.0,False,0,0,0,0,1
F0GBR04SGM,Vanguard €pean Stk Idx € Acc,4,3,0.0,1.21,5.23,9.15,18.97,16.6,32.13,7.94,9.19,0.0,0.12,0.01,22.75,3751293292.0,2,40482.63383,3,0.11,1.0,99.94,15.37,0.47,2,2,3.0,False,0,0,1,0,0
F0GBR05S31,Invesco Pan Eurp Struct Rspnb Eq AEURAcc,3,4,0.0,1.65,5.27,9.72,18.24,15.05,25.58,5.85,6.3,5.0,1.65,0.2,2.17,13514057.0,2,21910.34964,2,-1.44,0.92,90.92,14.21,0.34,3,3,3.0,False,0,0,1,0,0
F0GBR04RW7,ASI UK Ethical Equity I Acc,3,5,0.45973,-0.04,1.31,10.57,18.2,13.02,25.12,3.82,8.59,0.0,0.85,0.12,17.0,345136779.0,6,3007.0712,5,3.01,1.41,82.35,25.14,0.27,2,3,3.0,True,1,0,0,0,0
F000001ULV,Candriam Eqs L Eurp Innovt I EUR Cap,4,3,0.0,1.26,2.98,9.04,16.41,13.44,28.1,13.42,12.68,0.0,0.8,0.19,9.42,1345616556.0,3,20545.31899,3,1.36,1.0,94.34,13.49,0.92,2,3,3.0,False,0,0,1,0,0
F0GBR04IBK,Scottish Widows UK Equity Income A Acc,2,3,2.64039,-0.02,0.39,7.31,11.65,10.32,13.7,-1.79,4.27,7.0,0.35,0.42,8.42,388120262.0,1,19665.64468,3,-3.38,1.08,93.82,18.08,-0.02,2,1,2.0,False,0,1,0,0,0
F000002XX1,Aviva Investors UK Listed Eq Inc 3 £ Acc,5,3,3.2945300000000004,0.19,0.77,9.15,16.44,12.2,20.03,4.46,7.87,0.0,0.32,0.2,12.17,1147740903.0,4,7722.474179999998,3,2.37,1.2,93.37,20.03,0.28,2,1,3.0,False,0,1,0,0,0
F00000ZW57,DWS Invest German Equities TFC,4,3,0.0,0.47,4.98,7.56,20.65,14.12,29.23,5.25,9.98,0.0,0.83,0.14,2.42,288199551.0,2,30558.628610000003,5,-2.51,1.19,94.85,23.78,0.28,3,3,3.0,True,0,0,0,0,1
F000002MYR,Allianz European Equity Div CT EUR,2,3,0.0,0.42,2.38,5.55,15.03,12.53,19.86,-0.53,2.61,5.0,2.58,0.11,12.25,1702288950.0,1,34009.11787,3,-6.18,1.03,94.73,16.81,-0.03,3,1,3.0,False,0,1,0,0,0
F00000PTAQ,Schroder UK Alpha Income C Acc,3,4,3.15131,-0.38,0.43,9.82,14.65,12.02,25.09,2.33,5.01,0.0,1.0,0.36,1.25,101379124.0,1,9888.61203,3,0.34,1.17,92.04,19.76,0.18,2,1,3.0,False,0,1,0,0,0
F00000OBQZ,Franklin UK Opportunities W Acc,3,2,2.78384,0.31,0.48,9.82,12.0,11.48,12.86,2.39,5.33,0.0,0.55,0.28,9.67,44704410.0,1,20245.49715,3,0.06,1.04,92.31,17.49,0.17,3,1,3.0,True,0,0,1,0,0
F000000P90,Virgin Climate Change,2,3,0.0,1.11,4.13,7.12,12.85,9.73,28.87,7.25,10.3,0.0,1.3,0.68,13.42,61044168.0,3,50549.92481,4,-4.89,1.11,89.85,16.04,0.5,2,2,2.0,False,0,0,0,0,1
F0GBR04UGX,MFS Meridian European Smlr Coms A1 EUR,4,4,0.0,0.46,4.58,8.03,16.24,11.9,30.1,8.25,8.78,6.0,1.97,0.1,19.58,478360454.0,6,3941.58219,1,0.5,0.86,95.52,15.8,0.52,3,3,3.0,False,0,0,0,1,0
F000000GXS,Schroder ISF Glb Div Mxmsr A1 Acc USD,1,3,0.0,0.79,2.86,8.58,21.09,19.33,36.61,2.57,6.31,4.0,2.37,0.32,7.58,1252836396.0,1,15058.56854,4,-7.97,1.26,83.36,17.46,0.07,2,1,3.0,False,0,1,0,0,0
F00000W0K7,Brook European Focus A EUR Inc,4,1,0.0,-0.19,1.89,8.61,25.64,24.98,48.17,9.51,9.24,5.0,1.25,0.34,6.0,481591892.0,1,18125.58778,5,0.84,1.22,73.26,22.38,0.43,2,2,2.0,True,0,0,1,0,0
F0000024C5,Lyxor Index Fund Euro Stoxx 300 (DR) IE,4,4,0.0,0.51,2.33,8.94,17.59,16.0,29.56,8.29,10.86,0.4,0.15,0.02,8.17,345515392.0,2,36924.16231,3,0.9,1.0,99.73,18.09,0.46,2,1,2.0,False,0,0,1,0,0
F00000S8UO,Mirova Europe Environmental Eq I/A EUR,3,3,0.0,0.5,1.79,4.94,10.71,5.53,31.96,16.13,12.7,0.0,1.01,0.16,7.5,2229605883.0,3,14043.04769,2,4.34,0.93,88.79,13.75,1.1,3,3,3.0,True,0,0,0,0,1
F00000PXHD,BNP Paribas Euro Equity C C,4,5,0.0,0.53,1.97,8.5,14.07,13.2,24.9,5.94,8.53,3.0,1.97,0.09,8.08,1411333211.0,2,53074.75457,2,-0.13,0.84,97.39,15.42,0.38,3,3,3.0,True,0,0,1,0,0
F000000FRV,ASI UK Income Unconstrained Eq I Acc,2,1,3.39394,-0.15,0.03,9.81,18.88,16.77,24.62,-2.38,2.46,0.0,0.9,0.08,12.42,774893626.0,4,2925.61817,5,-3.77,1.32,90.4,22.54,-0.01,2,1,3.0,False,0,1,0,0,0
F0GBR053WS,C WorldWide Nordic 1A,3,3,0.0,-0.42,3.36,7.77,15.61,7.49,48.95,14.02,11.96,0.0,1.67,0.25,11.67,67330809.0,3,14338.04594,3,-1.76,1.05,90.99,16.35,0.75,3,3,3.0,False,0,0,0,0,1
F00000T4MK,Janus Henderson Hrzn Euroland G2 EUR,3,4,0.0,0.71,5.37,10.19,26.42,22.97,37.19,7.44,8.73,0.0,0.86,0.36,9.58,903432630.0,1,20668.32614,4,-0.69,1.09,94.22,19.9,0.37,3,3,3.0,False,0,0,1,0,0
F00000MJXW,Amundi Fds Eurlnd Eq Sm Cap F2 EUR C,2,4,0.0,0.43,4.33,7.58,18.02,13.99,34.18,3.01,6.89,0.0,2.85,0.2,4.42,473904907.0,5,3561.94059,4,-4.45,1.08,97.56,20.35,0.2,3,3,3.0,True,0,0,0,1,0
F0GBR04NOX,Aviva Investors UK Lstd Eq Hi Alp1GBPAcc,1,1,0.59995,-0.07,0.33,8.89,24.39,23.49,40.65,2.26,6.53,0.0,1.0,0.67,3.33,215840309.0,1,9404.74048,5,1.7,1.77,85.51,30.93,0.21,2,2,3.0,False,0,0,1,0,0
F00000HL58,OYSTER Sustainable Europe R EUR,4,3,0.0,1.0,2.41,8.72,17.0,14.05,30.81,7.21,7.55,0.0,1.64,0.71,1.0,163394911.0,2,11627.36446,3,-0.12,0.97,87.87,15.78,0.42,2,3,3.0,False,0,0,1,0,0
F00000SJ7Y,Trojan Income (Ireland) O GBP Acc,3,4,0.0,0.34,-0.16,9.33,5.59,4.9,5.72,2.09,3.56,5.0,1.14,0.14,8.17,164532084.0,2,20206.31358,1,0.04,0.71,81.31,12.67,0.16,2,1,2.0,False,0,1,0,0,0
F00000THLI,Janus Henderson UK Eq Inc\u0026Gr A Acc,1,2,3.3837,0.03,0.18,8.56,16.13,14.07,23.59,-2.67,1.92,5.0,1.7,0.25,16.42,209239987.0,4,6923.21607,3,-4.21,1.29,90.02,22.04,-0.03,3,1,3.0,False,1,0,0,0,0
F00000TFZM,BMO European Smaller Coms A Acc EUR,2,3,0.0,0.18,4.41,11.97,24.76,17.94,47.32,10.24,8.13,5.0,2.33,0.68,10.75,12444099.0,6,2115.22537,3,1.9,0.95,94.11,19.6,0.57,2,2,2.0,False,0,0,0,1,0
F00000P8BR,HSBC European Growth Accumulation C,2,2,1.07718,0.88,4.67,10.75,15.79,15.35,30.64,6.61,9.08,0.0,0.86,0.16,5.42,154011978.0,1,24195.03282,5,-4.57,1.3,94.9,20.58,0.37,2,3,3.0,True,0,0,0,0,1
F00000Q8AT,Royal London Europe ex UK Tracker Z Acc,3,3,1.35579,1.59,5.74,10.13,11.94,10.79,25.71,9.31,12.68,0.0,0.26,-0.06,0.42,876270751.0,2,36468.29757,3,-0.31,1.06,98.44,16.44,0.57,2,3,3.0,False,0,0,0,0,1
F0GBR0549B,ASI UK Opportunities Equity I Acc,2,2,0.12028,-0.3,2.58,14.93,16.27,11.37,30.72,7.22,13.12,0.0,0.86,0.11,5.42,173822693.0,6,1794.0401399999996,4,1.19,0.75,64.23,22.3,0.43,2,3,3.0,False,0,0,0,1,0
F00000PAUJ,AS SICAV I UK Eq X Acc GBP,4,4,0.0,-0.36,0.87,7.8,9.49,6.42,16.28,6.89,9.51,0.0,0.95,0.21,0.75,37105299.0,6,7939.85565,2,5.08,0.96,78.98,17.47,0.44,2,3,3.0,False,1,0,0,0,0
F00000NZ06,GAM Star Continental Eurp Eq C EUR Acc,2,3,0.0,0.28,2.39,7.42,16.09,13.08,33.18,9.01,9.05,5.0,2.09,0.46,11.5,567098590.1,3,27020.879160000004,3,-0.31,1.0,90.91,16.36,0.54,2,3,3.0,False,0,0,0,0,1
F00000NBK6,Schroder European Sm Cos Z Acc,3,3,0.19964,1.48,7.37,11.02,17.42,13.03,45.62,6.71,15.08,0.0,0.94,0.31,9.58,168765959.0,6,2498.8551,4,-3.63,1.06,95.62,21.36,0.39,2,3,3.0,True,0,0,0,1,0
F0GBR06FXV,SEI GMF UK Equity Instl A EUR Acc,3,4,0.0,0.8,1.55,9.08,21.08,19.84,22.26,2.54,5.86,1.0,0.2,0.45,11.83,770524285.0,1,13559.55327,2,-0.26,1.04,98.25,16.96,0.15,3,3,3.0,False,1,0,0,0,0
FOGBR05KLQ,Fidelity Fds EURO STOXX 50® A-Acc-EUR,3,4,0.0,0.91,4.86,8.7,20.17,18.38,34.36,8.45,10.11,5.25,0.3,0.11,4.42,175388826.0,2,73479.17433,4,1.17,1.01,98.34,18.65,0.47,3,3,3.0,False,0,0,1,0,0
F000000GDU,JPM Europe Equity Plus A perf (acc) EUR,4,2,0.0,0.84,4.79,11.87,24.83,21.05,33.25,5.54,7.43,5.0,1.72,1.06,14.0,1397547508.0,2,18556.94505,4,-2.72,1.11,93.85,17.34,0.3,3,3,3.0,False,0,0,1,0,0
F00000MBOY,Allianz Global Metals and Mining IT EUR,3,3,0.0,-0.96,-3.01,8.63,21.96,21.43,47.4,7.96,14.07,2.0,0.96,0.14,7.67,826391587.0,1,17260.33074,4,4.55,1.12,84.3,24.6,0.43,3,1,3.0,False,0,0,0,0,1
F0GBR06WS6,Fidelity Euro Blue Chip A-Acc-EUR,3,3,0.0,0.55,3.19,4.02,12.82,11.23,24.6,5.36,6.38,5.25,1.93,0.46,1.83,295480902.0,2,28785.11445,3,-1.04,0.95,95.5,17.47,0.34,3,3,3.0,False,0,0,1,0,0
F0GBR04G99,Fidelity Instl Europe ex UK Acc,4,5,0.51152,2.46,5.89,9.89,9.03,5.86,26.19,12.39,13.94,0.0,0.91,0.33,3.83,112060634.0,3,32831.83101,3,3.38,0.97,93.59,15.85,0.77,3,3,3.0,False,0,0,0,0,1
F0000155BA,Jupiter UK Growth J Acc,1,5,0.0,0.16,0.1,9.07,9.75,9.45,3.24,-10.02,-3.39,,1.44,1.01,0.92,498934461.0,2,21906.10887,5,-11.55,1.39,84.06,24.51,-0.31,3,3,3.0,True,1,0,0,0,0
F000000F6R,Allianz Best Styles Euroland Eq AT EUR,2,3,0.0,0.88,4.71,9.41,19.42,16.56,33.51,4.51,8.57,5.0,1.36,0.03,12.25,98894994.0,2,34853.13885,4,-2.99,1.03,97.9,18.56,0.25,3,1,3.0,False,0,0,1,0,0
F00000PIZT,BNY Mellon Equity Income GBP Acc,2,2,3.07058,-0.26,-0.34,8.54,12.03,12.38,13.3,-2.06,4.06,0.0,1.64,0.27,8.33,145498698.0,1,13997.85817,4,-4.1,1.16,94.97,19.31,-0.05,3,1,3.0,True,0,1,0,0,0
F000005LRG,Lazard European Alpha B Acc,3,3,0.057970000000000015,1.0,4.97,9.49,9.09,7.58,22.6,6.4,10.0,3.75,1.58,0.21,13.25,86614744.0,2,30284.51892,3,-2.85,1.1,97.13,17.33,0.42,3,3,3.0,False,0,0,0,0,1
F00000033J,Nordea 1 - Nordic Equity Small Cp BP EUR,3,4,0.0,-0.44,3.03,8.5,20.58,12.96,54.59,19.63,18.42,5.0,1.8,0.24,14.42,134037160.0,8,969.39463,2,4.58,0.93,93.14,20.33,0.95,3,3,3.0,False,0,0,0,1,0
F0GBR04AFJ,Schroder ISF UK Equity A Acc GBP,1,3,0.0,0.24,-1.16,4.87,13.27,12.62,17.16,-2.89,3.19,5.0,1.6,0.21,7.92,86321139.0,2,13015.57676,4,-4.74,1.25,92.76,21.06,-0.06,2,3,3.0,False,0,0,1,0,0
